productId,Title,userId,Helpfulness,sentiment,Time,text,label,Cat2,Cat3
B0000CBGBT,Fisher Price - Aquarium Take-along Swing,unknown,11/14,0,1077667200,"Fisher Price - Aquarium Take-along Swing. When I originally bought this, I thought it was great! Music, lights, and a toy and swing combo with great colors. However, I soon found out that it is NOT SAFE for babies that cannot hold up their head! My 7 week old started leaning, and within 30 seconds was in a position where his head was between the frame and light stand over the net area of one side. Fortunately, it was only for a split second and he is o.k. This may be fine for older infants, but I would not take the chance! I brought this one back immediately!",4,gear,swings
B000067QMJ,Fisher-Price Royal Potty,unknown,1/1,0,1077840000,Fisher-Price Royal Potty. Very cute looking BUT it leaks all over the floor!!!!!!!!!!!,4,potty training,potties seats
B000056JHM,Bebe Sounds prenatal gift set,A2HC73O8812EZM,2/3,0,1077926400,Bebe Sounds prenatal gift set. We were anxious to hear the baby's heartbeat. This listener will not provide you with what you expect to hear. I could only use it for the last few weeks of the pregnancy. In order to hear anything you must be in a silent room and have ultrasonic hearing. You can hear a faint heartbeat in your 9th month if you practice often. It is not worth it. Invest and rent the dobbler if you need real reinforcent on a regular basis especially from early on.,4,safety,monitors
B00004D3EU,Safety 1st Deluxe 4-in-1 Bath Station,A3O14511XQF862,0/8,0,1078358400,"Safety 1st Deluxe 4-in-1 Bath Station. Thank all you moms for taking the time to write these reveiews. I know time is precious being a 2 week new mom myself. I was going to purchase this but now have changed my mind. First, to all those it didnt work for, dont throw them away, take them back and get your money or credit back. even if u dont have the box or receipt. The product doesnt do what it says. get your 20 dollars back. And, second has anyone found a good tub. if so let me know. please thanks, and remember to take a lil time for yourselves ;) Lisa @ nonamesleft34@aol.com",4,bathing skin care,bathing tubs seats
B00004D3EU,Safety 1st Deluxe 4-in-1 Bath Station,unknown,0/0,0,1078790400,"Safety 1st Deluxe 4-in-1 Bath Station. I received this as a shower gift and was excited as my first child loved his bath. However, this product is disappointing. The mesh support is soft but does not help to keep your baby from sliding. The absolute worse part was that I could not use this outside of my bathtub. It leaked EVERY time. I do not recommend this to anyone.",4,bathing skin care,bathing tubs seats
B00003TL7P,Baby Trend Diaper Champ,unknown,1/1,0,1079568000,"Baby Trend Diaper Champ. We tried the Diaper Champ for 3 weeks. Don't waste your money on this piece of crap plastic. The diapers were constantly getting stuck in the opening making it impossible to throw them out. First we thought it was the tape on the diapers, so we had to make sure we stuck the tape on the diapers the right way in order to make sure we could throw out the diapers, but the stupid pail still stuck. We called Baby Trend and they were absolutely unsympathetic. They said it was either the gaskets in the pail that had to be replaced (on a 3 week old pail!) or the diaper tape had to be put in place before throwing out the diaper. We went to the store and were able to return it without the box and were told that it's a pretty common problem. We got a Diaper Dekor and so far it's been super easy and worth the extra money.",4,diapering,diaper pails refills
B00008ODBG,Prince Lionheart Ultimate Wipes Warmer,unknown,2/2,0,1080086400,"Prince Lionheart Ultimate Wipes Warmer. The purpose of this item is to warm baby wipes, unfortunately it didn't work that way. It does warm a little bit but couple of sec after you take a piece of wipes out of the warmer, it's darn cold. Other than that, the lid lock doesn't hold well, it takes all your time just to fix it, to keep it close. If it happens to have a 0 rating here, I should have given them that. Waste of money.",4,diapering,wipes holders
B00005BSXI,Safety 1st 900 Mhz Sight And Sound Nursery Monitor System,unknown,3/3,0,1080691200,"Safety 1st 900 Mhz Sight And Sound Nursery Monitor System. I had the 2.4 version before and the led lights went out on 3 different ones (within less than a year) The company was actually very nice to deal with and kept sending me new ones and having me send in the broken ones. I absolutely loved the 2.4 version because I could see my son perfectly at night, it was my favorite &quot;baby&quot; item. I was so disappointed when the first one broke. This last one that has broken was replaced by the new 900 version and I can't stand it. I can't see my son at all at night. During the day, the picture is very grainy but I can at least make out his outline. I am due with our second child in a few months and I'm not sure what I am going to do at this point as it doesn't work as a monitor that you actually would need (like for a newborn!) I was happy to see that I was not the only one with all the problems. I would love to find another one that works at night!",4,safety,monitors
B00003TL7P,Baby Trend Diaper Champ,unknown,0/2,0,1081382400,"Baby Trend Diaper Champ. This was very helpful for the fact that you can use regular bags instead of refills, but the smell that comes from it is not friendly at all. I have washed it at least 3 times and the smell does not seem to go away. I would NOT recommend that you buy this product.",4,diapering,diaper pails refills
B00004GP0U,NoJo Secure Me Seat &#45; Plaid,A15WIUN38D4QZ4,1/2,0,1081900800,NoJo Secure Me Seat &#45; Plaid. Seemed like a good idea but these days it hardly fits over any of the grocery carts or high chairs at restaurants. So now it sits in my car fading in the sun. Save your money.,4,gear,shopping cart covers
B000056JHM,Bebe Sounds prenatal gift set,A3DERILF5GPEO0,2/2,0,1082419200,"Bebe Sounds prenatal gift set. Don't let this product fool you, like it fooled me. First Time pregnant and I bought into the whole thing, wanted to hear the baby everyday etc.... Well I didn't hear a thing. You just have to wait for the doctor's appointments",4,safety,monitors
B00005V9ND,Diaper Dekor 3 Pack Refill,unknown,2/10,0,1083024000,"Diaper Dekor 3 Pack Refill. We went with the Diaper Dekor Plus because of good reviews and because it looked like a decent product when we were checking all of the diaper disposal systems out.And I'm sure it is a fine product...BUT...there is one slight problem. YOU CAN'T BUY THE REFILLS ANYWHERE!!! We are now three weeks out from our due date and still no refills!I'd take it back, but I tossed the box out right after our Baby Shower. You wouldn't think a diaper garbage would be one of the possible returns. THINK AGAIN! I'm going to force Babies-R-Us into taking this back and at least giving us store credit, because this is ridiculous.",4,diapering,wipes holders
B000098XG2,Simmons Kids 100% Terry Cotton Contour Changing Pad Cover - Green,unknown,0/0,0,1083196800,"Simmons Kids 100% Terry Cotton Contour Changing Pad Cover - Green. I agree with the others-the cover shrinks and is too small. As a result, it made the changing pad corners all bent. I just bought a new changing pad to replace the other one and bought different covers that won't look like the dog chewed on them after being washed.",4,diapering,changing table pads covers
B00004D3EJ,Safety 1st Hospital's Choice Complete Healthcare Kit,APZF2ZHHRW1GI,1/1,0,1083196800,"Safety 1st Hospital's Choice Complete Healthcare Kit. I had to buy this because my husband was having a heart attack about how much we were spending on everything. It is not worth it, even though it was inexpensive. The thermometer takes forever, the dropper doesn't work, the nail clippers are horrible and the suction's hole is too big. Spend the extra $ and save yourself the hassle.",4,bathing skin care,grooming healthcare kits
B0000V3OE8,Chocolate Chip Cookie Lovers Assorted Gift Tin,A1CB8FBLY94Y5T,0/1,0,1102118400,Chocolate Chip Cookie Lovers Assorted Gift Tin. the chocolate chip cookies were good but the double fudge cookies tasted like they were full of pepper. I'm glad I did'nt send these off as gifts without testing them first. I won't buy from this company again.,5,gourmet gifts,dessert gifts
B0007STDDK,"Big Red Gum, 40 5-stick packages",A2A6JQVO5I5SLR,15/22,0,1124323200,"Big Red Gum, 40 5-stick packages. Yes, ALL Wrigley's Gums, even the ones with SUGAR, now contain at least ONE, (and many contain two or all of them) ASPARTAME, ACESULFAME-K, SUCRALOSE!WHY a gum with Sugar needs these dangerous chemical sweeteners is a mystery to me, but since they changed the logo of the packages on their gum, you can no longer buy any Wrigley's (or most other brands too) gum without one or more of these nasty chemical additives.Also note that Sucralose (AKA brand name Splenda) is NOT the same thing as Sucrose! (Sugar) The slight spelling difference is to decieve those that read ingredient labels to think they are reading Sucrose and not notice it is Sucralose.Sucralose causes severe abdominal pain, so if you have had that after chewing gum, now you know why.Aspartame has dozens of books and thousands of websites explaining what is wrong with that, as well as the other one.Very sad that I never again will get to enjoy my childhood favorites of Wrigley's Spearmint, Juicy Fruit or Big Red ever again.",5,candy chocolate,gum
B0005YN30A,"Cracklin' Oat Bran , 17 oz",A2CT2SA6KFE8GC,1/9,0,1142726400,"Cracklin' Oat Bran , 17 oz. This stuff doesn't crackle at all. Plus it grows awfully tedious after the third spoonful, like trying to eat a whole bag of those circus peanut candies.",5,pantry staples,cooking baking supplies
B000CSCOYK,"Corn Flakes Cereal, 0.81-Ounce Individual Boxes (Pack of 70)",A30QIRX0TROA6A,8/28,0,1142812800,"Corn Flakes Cereal, 0.81-Ounce Individual Boxes (Pack of 70). When did the rooster on the box get a cartoony face? Whatever happened to that wonderful abstraction? First they ruined Tony the Tiger, now this.And where did all the high fructose corn syrup come from? Admittedly, it is a flake of corn but that is a nasty ingredient to be skipped at all costs.It's things like that which drive people to the formerly odd grains like spelt and kamut!",5,breakfast foods,cereals
B000BN7VLW,"Senseo Cappuccino Coffee, 10-Count Pods (Pack of 4)",A3OVOF7RDUOI04,1/12,0,1144886400,"Senseo Cappuccino Coffee, 10-Count Pods (Pack of 4). I have a Home Cafe maching, Black and Decker.I have tried several times, all different ways, to brew these cappuccino pods and each time was a failure.Maybe it's my machine, maybe it's the pods, but whichever, they absolutely do not work for me.",5,beverages,coffee
B0006VM0LU,"Walden Farms Alfredo Sauce, 15 oz",A2I3TKKHF6INI6,14/14,0,1145577600,"Walden Farms Alfredo Sauce, 15 oz. Boy oh boy. Walden Farms is really a hit and miss operation.I think this stuff is probably my least favorite of their products I've tasted so far. What makes no sense is that the ingredients that might add alfredo-esque taste, if they would choose to employ them in the recipe, aren't caloric. Spices and salt would go a long way toward making this stuff edible.I will add that though the sauce is also as thin as h-e-double-hockey-sticks, I can deal with that in a zero-cal food. That's a sacrifice I can live with. But it's the sickly-sweet flavor and the lack of any sort of savory component that makes this stuff such a startlingly-awful flop. I suspect there's a whole lotta Splenda goin' on in this stuff. Give it a pass and just thin out some other bottled ""lite"" alfredo sauce using fat-free milk.",5,sauces dips,sauces
B0001CXRLQ,Traditional Yerba Mate Loose Tea,A2F1FX7SPFNHRQ,23/35,0,1149033600,"Traditional Yerba Mate Loose Tea. The tea I recived is about 50% woodie stuff (little sticks) and 50% green stuff.The shipping was nearly the same price as the Tea, so I ended up paying $15.70 for 1/2 pound of Yerba Mate!!After recieving the order, I got smart and googled Yerba Mate, and found lots of sites that offer a lot more tea for a lot less money, like $3.00/lb instead of the $30.00/lb that I paid. Also, some sites that offer genuine Argentinean brands, I think I'll try them next.",5,beverages,tea
B0001ES9EY,"Senseo Douwe Egberts Mild Roast Coffee Pods, 18-Count 4.41-Ounce Bags (Pack of 4)",A1GKJAAYBVXINQ,0/1,0,1152576000,"Senseo Douwe Egberts Mild Roast Coffee Pods, 18-Count 4.41-Ounce Bags (Pack of 4). These machines are great, unfortunately the coffee used in the Douwe Egberts pods is horrible. I was going to get rid of my machine until a friend brought over some different pods. I suggest spending a little extra money and buying quality pods - the difference is markedly different. I personally buy mine from www.familyroast.com as they have a cool story but lots of people are making pods that fit this machine now. For what its worth - I hope it helps.",5,beverages,coffee
B00032G1S0,"Tuscan Whole Milk, 1 Gallon, 128 fl oz",A1V61ORMYHRJ61,18/22,0,1154822400,"Tuscan Whole Milk, 1 Gallon, 128 fl oz. This is the worst milk I ever had. The gallon was delivered on time, but I wasn't ready to drink it right away. I finally got a chance to try it a few months later, and boy was I in for a shock. It was LUMPY! It tasted horrible too. I was barely able to finish the gallon. From now on I'll be buying Rosenberger's.",5,dairy eggs,milk
B00032G1S0,"Tuscan Whole Milk, 1 Gallon, 128 fl oz",AG2COJTIFL3L0,14/18,0,1155081600,"Tuscan Whole Milk, 1 Gallon, 128 fl oz. 1. Bought the milk.2. Disliked the milk.3. Returned the milk.4. Charged a $14.95 restocking fee.P.S. I also bought the 4.5 lbs. of Chiquita Bananas. Best damn bananas ever!",5,dairy eggs,milk
B000H31TX2,"Erin Baker's Breakfast Cookies, Oatmeal Raisin, 3-Ounce Packages (Pack of 24)",AX7ZHX1DJX3K6,5/9,0,1155340800,"Erin Baker's Breakfast Cookies, Oatmeal Raisin, 3-Ounce Packages (Pack of 24). Sorry, I really didn't care for these cookies. Weird mealy texture, flat taste. I've never met a cookie I didn't like - until now. Couldn't even finish one. I gave them away and the recipients said they tasted like ""nutrition bars"". I'd never buy them again.",5,breads bakery,cookies
B0007VU160,Melitta Go Hazelnuts Coffee Pod 18 Ct.,A3ET569E8Z2K1N,2/3,0,1155340800,Melitta Go Hazelnuts Coffee Pod 18 Ct.. This must be a typeo or this is the most expensive pod coffee ever.,5,beverages,coffee
B0000DZLTY,Candy Corn,A3KEL22DKIFE3L,5/19,0,1157328000,"Candy Corn. I've been eating Candy Corn all my life, and I can tell you there are a lot of companies out there packaging little yellow, red and white cone-shaped candies, but there is only one candy that is worthy of being called Candy Corn, and that's the Brach's variety. All others are posers, wannabes, johny-come-latelies. Amazon! Give me the good stuff!",5,candy chocolate,gummy candies
B000EQX7CI,Terra Kettles Krinkle Cut Potato Chips,A14ZE49P6JFS4W,1/4,0,1158019200,Terra Kettles Krinkle Cut Potato Chips. The chips are so-so. For me a package when opened must pass the smell test - these didn't. When ordering a case (12 bags) I assumed they would be shipped in a factory packed box. Not so. They were repackaged by Amazon in a box designed for ten bags. The case consisted of 12 bags. No problem for the packer as he just squeezed in the two extra bags. You can imagine what that does to potato chips. I now have 6 bags of whole chips and 6 bags of chip pieces which can be eaten with a spoon.,5,snack food,chips
B000MWYANE,Wild Ride Beef Jerky,A1NHI67O55WH5X,5/8,0,1158451200,"Wild Ride Beef Jerky. WHAT WAS THIS - ITS DISGUSTING - ""TENDER"" BEEF JERKY? THAT'S AN OXYMORON, THE PAPAYA TENDERIZER DESTROYS THE TOUGHNESS I HAVE COME TO LOVE AND CRAVE IN BEEF JERKY - THIS HAS THE TEXTURE OF DOGGY TREATS. NOT FOR ME THANKS..",5,snack food,jerky dried meats
B000EVOSDU,"Haribo Gummy Candy, Licorice Allsorts, 6.6-Pound Bag",A371H98Y2KW2E0,7/10,0,1158710400,"Haribo Gummy Candy, Licorice Allsorts, 6.6-Pound Bag. I have purchased Haribo products before and they were always fresh and tasty,but this bag of candy was the pits,the worst I ever had,they were so stale my dog even spat them out.Shame on you Haribo",5,candy chocolate,gummy candies
B000EM9E2Y,"Just the Cheese Popped Cheese, 1.7-Ounce Bags (Pack of 6)",A2ECRLZRMALIKV,4/5,0,1159315200,"Just the Cheese Popped Cheese, 1.7-Ounce Bags (Pack of 6). This is the first review I have ever written on Amazon. I wish I had read the reviews before I tossed $14 down the commode. These are the most terrible tasing things I have ever put into my mouth. The texture is gritty, there is no taste except excessive salt. How can cheese, which I LOVE, be made to taste this bad? The only thing good about them is the smell. They smell like butter but taste like %@&#. One handful and the rest were flushed. I will definitely check the reviews before buying any more food products on line.",5,snack food,puffed snacks
B000FNB3AI,"Nana's Single Serve Cookies, 3.5-Ounce Packages (Pack of 12)",A15JQ9IVC4DL2U,2/7,0,1160006400,"Nana's Single Serve Cookies, 3.5-Ounce Packages (Pack of 12). I recently tried this cookie and the Ginger flavor. They were both disgusting. The texture was similar to a protein bar. The flavor of the chocolate one was very weak, contrary to the label, which states that it has a rich chocolate flavor. The other one was very spicy, with no sweetness to cut the spice. Not a pleasant experience. I didn't finish either of them.",5,snack food,cookies
B000EZOP16,SnackMasters California Style Beef Jerky,ANHTV8079PR20,1/2,0,1162339200,"SnackMasters California Style Beef Jerky. The flavor is ""O.K."" Won't buy again! Very thin, and very tough! Can get any generic brand with this texture! Expected thick and soft from the description...NOT! Not worth the price at all! I eat a lot of jerkey for the low fat/high protein, but won't do this one again! Disappointed!Jen",5,meat poultry,jerky
B000E48P3Q,Golden Valley Natural Beef Jerky,A222XNVJGMJVO4,3/4,0,1162512000,"Golden Valley Natural Beef Jerky. The meat was poor quality. It was very chewy--not tender at all--and many pieces were gristly, so we'd wind up having to spit wads out since no matter how much you chewed, they'd never break up. The taste was okay, but a bit too sweet for our liking.",5,meat poultry,jerky
B0004LWU5I,"Hershey's Special Dark Syrup, 22 oz",A2LGGEF56945Y9,4/4,0,1162512000,"Hershey's Special Dark Syrup, 22 oz. The product has changed, dramatically since I last purchased some about 4 months ago. It even tastes worse!! They've added High Fructose Corn Syrup and cheapened the taste. It now tastes just like their regular syrup found in all supermarkets. Even my friend said the same thing. It's no longer ""special"" and I won't be purchasing it anymore, a shame, it used to be very good!",5,pantry staples,cooking baking supplies
B000EMM9O4,"Bentley's Finest Teas Wood Grain Tea Chest, Variety Pack of 6 Flavors, Tea Bags, 60 Count Box",A1DTFU3BNADDWP,16/16,0,1162598400,"Bentley's Finest Teas Wood Grain Tea Chest, Variety Pack of 6 Flavors, Tea Bags, 60 Count Box. Liked the idea of the box but the tea tasted/smelled like glue or paint or both. Once I removed the tea from the box, it was OK.",5,gourmet gifts,tea gifts
B000FFI0T8,"College Farm Organic Candy, Vanilla Caramel, 4.75-Ounce Bags (Pack of 6)",AAYQ3L8BV8DR3,4/9,0,1163203200,"College Farm Organic Candy, Vanilla Caramel, 4.75-Ounce Bags (Pack of 6). I ordered 6 bags of this candy in plenty of time for Halloween since my children cannot have anything artificial. When my order came, I only had one bag! There was NO phone number for customer service and when I submitted this problem online I got an automatic message back. This was 2 months ago and NO ONE from Amazon has contacted me. They leave no way for you to report real issues. I was excited to see their organic selection but I will never purchase anything from the lame Amazon grocery store again and I would encourage everyone else not to since there is no way to reach an acutal CS person.",5,candy chocolate,hard candies
B000EMZ23Y,"Sahale Snacks, Variety Pack of 6 Flavors, 5-Ounce Pouches (Pack of 6)",AH1755YBP913K,14/18,0,1165881600,"Sahale Snacks, Variety Pack of 6 Flavors, 5-Ounce Pouches (Pack of 6). I din't love these at all. The flavor combinations struck me as off, there was no improvement in the pistachio taste by adding harissa. Also the texture was unpleasant, somewhat soggy. I like the healthy aspect, but if you aren't enjoying the experience why eat at all?",5,snack food,trail mix
B000CSCP4E,"Froot Loops Cereal 1/3 Less Sugar, 0.67-Ounce Bowls (Pack of 96)",A19Y3RIK8GJGQ5,2/11,0,1166313600,"Froot Loops Cereal 1/3 Less Sugar, 0.67-Ounce Bowls (Pack of 96). I bought this for my picky 5yo, since she'll actually eat this for lunch at school. I didn't even THINK for a second to check the ingredients to see if the trans-fat ridden and cheap ""Partially Hydrogenated"" oil was used to make FROOT LOOPS. -I mean, really! I cannot believe that in the year 2006, Kellogs is still using such cheap and unhealthy ingredients in their cereals, which are aimed at kids!! They have at least attempted to make this cereal seem ""healthy"" by lowering the sugar content, but would be even better if they took out the partially hydrogenated crap!!!",5,breakfast foods,cereals
B000FGHHF0,"Just Tomatoes Just Blackberries, 5.5 oz",AL6T7WHK8671J,0/4,0,1166313600,"Just Tomatoes Just Blackberries, 5.5 oz. I Don't know how they can say plump and juicy..my were dried out so hard I could crack them in my hand.The delivery time wasn't bad.....too bad the black berries were of such poor quality.' Were these supposed to be freeze dried? It didn't mention that in the description nor any instructions as how to ""plump em' back up""?I'm very disappointed.",5,snack food,unknown
B000EVSYI0,"Haribo Gummi Candy, Strawberry Licorice Wheels, 5-Pound Bag",A28245PECGEOWR,7/9,0,1167264000,"Haribo Gummi Candy, Strawberry Licorice Wheels, 5-Pound Bag. I bought these because I love Haribo gummy products. However, I was disappointed to see that they are made by Haribo France, i.e. not really German Haribo. And believe me, there is a HUGE difference. These ones are very, very greasy, not soft and have almost no strawberry flavor. Don't waste your money!",5,candy chocolate,gummy candy
B000CQG8GM,"Stash Premium Oriental Tea Collection, Teas of China & Japan, Variety Pack of Nine Flavors, Tea Bags, 18-Count Boxes (Pack of 6)",A16UAMOHZTWH51,0/1,0,1167782400,"Stash Premium Oriental Tea Collection, Teas of China & Japan, Variety Pack of Nine Flavors, Tea Bags, 18-Count Boxes (Pack of 6). Not my cup of tea! No doubt the quality is good. But soooooooooooooo strong. Where is the delicate tea?",5,beverages,tea
B000FFIL92,Numi Organic Tea Flowering Gift Set in Handcrafted Mahogany Bamboo Chest,A2PNOU7NXB1JE4,45/60,0,1168041600,"Numi Organic Tea Flowering Gift Set in Handcrafted Mahogany Bamboo Chest. Based on the mostly positive reviews, I purchased it. Well, believe the negative reviews. The cheap (think dollar store) glass teapot WITHOUT strainer holds 18 ounces. Since I just received this yesterday, I only used one flower which failed to bloom and the tea flavor was not impressive. The concept is unique, but way too pricey for what you get. As for the bamboo box, it is pretty but not really sufficiently sturdy to store anything except very light weight items.",5,gourmet gifts,tea gifts
B000EMM95I,"General Mills Pop Secret 94% Fat Free Popcorn Snack Size, Kettle Corn, 15-Ounce Boxes (Pack of 8)",A1H5CDLQ9DW4EN,1/2,0,1168300800,"General Mills Pop Secret 94% Fat Free Popcorn Snack Size, Kettle Corn, 15-Ounce Boxes (Pack of 8). Twice they sent me cartons of the wrong variety. Once it was ""Movie Theater Butter,"" forgot what they sent the other time.I was credited back for my purchase, because they are unable to receive returned food products. They never were able to successfully fill the order, and we gave up.I love this particular product, it contains 0% transfats, low salt, yet it is delicious and tastes as sweet as candy to me.Unfortunately, I will have to rely on my local supermarket, which is often out of the product",5,snack food,popcorn
B000EXQ4AS,"NuGo Smarte Carb Bar, Sugar free Peanut Butter Crunch, 1.76-Ounce Bars (Pack of 12)",A3BA2Y15L9SGIK,2/6,0,1168387200,"NuGo Smarte Carb Bar, Sugar free Peanut Butter Crunch, 1.76-Ounce Bars (Pack of 12). Wish I could give NO STARS! My husband is a ""Mikey"", he'll eat anything, anything except these bars! They are terrible. Called customer service to request refund or store credit. Was informed ""that is the risk you take when you order food online"". Guess ordering grocery items from Amazon is just ""too risky"". Very poor customer service and quite a disappointment. Was a big Amazon fan until dealing with their poor customer service reps today.",5,breakfast foods,breakfast cereal bars
B0000DGFA9,Brussel's Jade in Water Pot Bonsai,AN5STM1ILE0UP,10/14,0,1168473600,"Brussel's Jade in Water Pot Bonsai. The bonsai came in completely dead. It arrived almost a month after I ordered it. It was very sad opening the package to find a dead, dry, and creeping looking bonsai. Certainly nothing like the one shown on the picture. I would never buy a plant through the internet ever again.",5,fresh flowers live indoor plants,live indoor plants
B000E1ZUQO,Kay's Naturals Pretzel Chips,ANDDH598HO9G8,4/4,0,1168646400,"Kay's Naturals Pretzel Chips. I am anxious to find salted/cheese flavored snacks.....well the salt/grated cheese shakers are a lot more appealing. The aftertaste may send you right for the Hershey bar. There is also a funky stomache feeling too. I was desperate enough to try this stuff twice (I did have a box of 12)....it wasn't the result of a bad first impression, these chips are just awful.....",5,snack food,chips
B000BRWIBQ,Scott's Cakes Maple Fudge Balls in a Decorative Box,A3IUDWDKA2G1KO,0/2,0,1168732800,Scott's Cakes Maple Fudge Balls in a Decorative Box. I just ordered this fudge. It looked so good and seemed to be priced well I thought I would give it a try. I have looked at just about every store where we live and can not find any maple fudge. I am hoping this will taste as good as it looks. I will send another feedback after I have had my first bite. Can't wait.,5,candy chocolate,fudge
B000E7ZP8G,Scott's Cakes Maple Fudge Balls in a Decorative Box,A3IUDWDKA2G1KO,0/2,0,1168732800,Scott's Cakes Maple Fudge Balls in a Decorative Box. I just ordered this fudge. It looked so good and seemed to be priced well I thought I would give it a try. I have looked at just about every store where we live and can not find any maple fudge. I am hoping this will taste as good as it looks. I will send another feedback after I have had my first bite. Can't wait.,5,candy chocolate,fudge
B000BRQJ6Q,Scott's Cakes Maple Fudge Balls in a Decorative Box,A3IUDWDKA2G1KO,0/2,0,1168732800,Scott's Cakes Maple Fudge Balls in a Decorative Box. I just ordered this fudge. It looked so good and seemed to be priced well I thought I would give it a try. I have looked at just about every store where we live and can not find any maple fudge. I am hoping this will taste as good as it looks. I will send another feedback after I have had my first bite. Can't wait.,5,candy chocolate,fudge
B000CONMBS,"Pirate's Booty, Aged White Cheddar, 4-Ounce Bags (Pack of 12)",A23KJK5LPHNM44,11/15,0,1168819200,"Pirate's Booty, Aged White Cheddar, 4-Ounce Bags (Pack of 12). I love the product and have bought at other places. The reason I bought this from Amazon is they had a deal that allowed me to buy it for much less per bag than other places. When I got it I noticed one of the 12 bags was opened already. OK I was still in the black on the deal but after I put it on the shelf for a few days I pulled it down to get another bag and 3 more were open. 4 of the 12 bags were open and that isn't acceptable.",5,snack food,puffed snacks
B000FFRY2M,"Ener-G Foods Tapioca Hamburger Buns, 7.76-Ounce Units (Pack of 6)",AQ2S0GUQWIYVL,1/4,0,1168819200,"Ener-G Foods Tapioca Hamburger Buns, 7.76-Ounce Units (Pack of 6). I ordered 2 cases of this product - over 1/2 of them were totally green - apparantly Ener-g didnt seal the vacuum packs correctly. This is a great tasting product because I have purchased this product previously. Amazon did give me the credit for it without any hassles, but this was a real turn off to this product.",5,breads bakery,unknown
B000EM9E2Y,"Just the Cheese Popped Cheese, 1.7-Ounce Bags (Pack of 6)",A1COUOBBF87QWE,1/1,0,1168992000,"Just the Cheese Popped Cheese, 1.7-Ounce Bags (Pack of 6). These are disgusting! I do not recomend this product at all..... Don't waste $19.00 because that is what you'll spend after shipping!!!!!!!!!!!",5,snack food,puffed snacks
B0005XMOI8,"Red RoseTea Bags, 100-Count",A2MYTQWD796JU,1/7,0,1169424000,"Red RoseTea Bags, 100-Count. I was suppose to be able to PICK which kind of tea that I wanted and it was not offered to me. I did receive 2 boxes of Red Rose Mountain Tea for $16.88 including shipping and handling. I wanted the Red Rose Orange Pekoe and Pekoe Cut Black Tea Bags. Well since this is what I'm suppose to give a review on, I can't because I wasn't sent this kind. The ones I received, I don't care for; but for $16.88 they will be used. It would have been nice to get what I ordered.Thanks,Betty Jean King318 Planett StreetLaPorte, IN 46350",5,beverages,tea
B000F0DKYI,Guayaki Pre-Columbian Gourd Gift Pack with 6 oz of Loose Yerba Mate,ABIUVRQ0DVF49,13/16,0,1171670400,"Guayaki Pre-Columbian Gourd Gift Pack with 6 oz of Loose Yerba Mate. my husband and i love guayaki and drink their bagged mate frequently so we decided to try this. the tea was okay, but the gourd molded around the bottom. i followed the directions perfectly, but due to a weak spot in the gourd it molded. so, basically, you're taking a chance buying this kit. i'm pretty upset to have spent the money on something that turned out badly.",5,gourmet gifts,tea gifts
B000FDKQC4,"Hodgson Mill Apple Cinnamon Muffin Mix, Gluten Free, 7.6-Ounce Boxes (Pack of 6)",A1CUJQ3Q14G0OV,1/1,0,1173484800,"Hodgson Mill Apple Cinnamon Muffin Mix, Gluten Free, 7.6-Ounce Boxes (Pack of 6). This product comes from a very good company that makes a number of excellent Gluten free as well as non-gluten free baking products. DO NOT let the poor quality of this one product keep you from trying other products they make. This mix is a classic example of a very poorly designed and likely untested Gluten free product. It lacks enough sugar and moisture ingredients to make the finished product taste good and mix well. As with many Gluten Free products new to the market, you find yourself constantly adding ""something"" to try to make it right. To these, I had to add nearly a full cup of sugar to begin to dissipate the very bitter taste. I added both applesauce and plain yogurt during different baking sessions to get a consistency that would feel and move like a muffin mix. THIS mix takes too much ""Doctoring"" to be recommended at all until Hodgson Mill goes back to the drawing board and fixes this. BUT, Hodgson Mill does have other good products. Try their Blueberry Muffin Mix and hope that one day Amazon will carry a wider array of their Gluten Free offerings as many are very, very good.",5,pantry staples,cooking baking supplies
B0005ZZX6Q,Mott's Apple Juice Original 64 oz,A1IF10H0DBSSYJ,3/4,0,1174089600,"Mott's Apple Juice Original 64 oz. I was saddened to see on the back of my Mott's juice bottle that this product comes from concentrate from Argentina, China and the USA. Mott's represents themselves as an American product yet they are buying apple products from countries whose agriculture standards are questionable.",5,beverages,juices
B000FEFELG,"Reese Cheesoning, 3-Ounce, Bottles (Pack of 6)",A1Z7XV6JU0EV8M,0/0,0,1174435200,"Reese Cheesoning, 3-Ounce, Bottles (Pack of 6). Save your money. This cheesoning has Way To Much Salt. It ruin's the flavor. Will not buy again. zero stars.",5,herbs,spices seasonings
B000E4ARBE,Golden Valley Natural Beef Jerky,AHZIZFAR0BCUE,2/3,0,1178150400,Golden Valley Natural Beef Jerky. this jerkey is possibly the worst i have ever eaten....the texture is very thready and dry...I tried giving some to my dog and he wouldn't even eat it!,5,snack food,jerky dried meats
B000E46LX2,Golden Valley Natural Beef Jerky,AHZIZFAR0BCUE,2/3,0,1178150400,Golden Valley Natural Beef Jerky. this jerkey is possibly the worst i have ever eaten....the texture is very thready and dry...I tried giving some to my dog and he wouldn't even eat it!,5,meat poultry,jerky
