text,label,sentiment_2,score_2,sentiment_3,score_3,sentiment,score_0,sentiment_4,score_4,sentiment_1,score_1,topic_label,score_topic
"Barroso heading for victory in commission vote The new European commission will start work on Monday after its incoming president, Jos Manuel Barroso, won the guarantee of substantial support for his team last night by making further concessions to the European parliament.",0,2,0.9995702,0,0.78282726,1,0.9985862,2,0.60095,1,0.95840716,[0],0.9944271
"Astros Top Rockies to Claim NL Wild Card HOUSTON - The Houston Astros charged into the playoffs with their 18th consecutive home victory, capping an incredible turnaround by beating Colorado 5-3 Sunday to win the NL wild card.    Brandon Backe filled in admirably for an ailing Roger Clemens, pitching five strong innings and driving in two runs...",0,2,0.9994086,0,0.7070001,1,0.99884796,2,0.8002336,1,0.9990264,[0],0.9944201
Russia to accomplish major breakthroughs in nuclear sector - Putin MOSCOW. Nov 17 (Interfax) - President Vladimir Putin said on Wednesday that Russia will accomplish achievements in the nuclear sector which no other nuclear powers have.,0,2,0.99956185,0,0.53386647,1,0.9981187,2,0.6674421,1,0.98889405,[0],0.9943703
"Big Voter Turnout Seen Among Young People (AP) AP - Under-30 voters came through in big numbers this year, with more than 20 million casting a ballot for president, researchers found. The turnout bested their 2000 showing by more than nine percentage points and heartened activists who worked to get young voters to the polls.",0,2,0.9996132,0,0.47309658,1,0.9987835,2,0.9138819,1,0.99463576,[0],0.9943566
Football: Chelsea stay top John Terry's brace helps Chelsea move five points clear at the top of the table.,0,2,0.99949276,0,0.8596684,1,0.99880505,2,0.77587366,1,0.9973648,[0],0.99433327
"Anwar makes  #39;amazing #39; recovery The newly released former deputy of Malaysia, Anwar Ibrahim, has made an  quot;amazing quot; recovery from back surgery, according to his doctor in Germany.",0,2,0.99776375,0,0.6122416,1,0.9987198,2,0.859097,1,0.995404,[0],0.99427223
"Congress Ready to Update Special Ed Law (AP) AP - Congressional negotiators have reached agreement on major changes in special education, aiming to boost discipline in class, better identify children with disabilities, get help to students earlier and reduce lawsuits by parents.",0,2,0.99964523,0,0.646003,1,0.9986299,2,0.68460244,1,0.8780914,[0],0.9942703
"Kenyan in surprise Nobel peace win Kenyan Deputy Environment Minister Wangari Muta Maathai has been named winner of the 2004 Nobel Peace Prize, beating a number of much better known world names to the prestigious award.",0,2,0.9994716,0,0.8335838,1,0.9985146,2,0.81655544,1,0.99266523,[0],0.9942676
"Paes and Bhupathi beam in on Olympic glory (AFP) AFP - Indian pair Leander Paes and Mahesh Bhupathi took another step nearer an elusive Olympic gold medal when they beat Zimbabwe's Wayne Black and Kevin Ullyett 6-4, 6-4 to reach the men's doubles semi-finals at the Olympic tennis tournament.",0,2,0.9992481,0,0.48508635,1,0.99856985,2,0.52971894,1,0.99885213,[0],0.9942352
"Bush Praises Colombia's Battle Vs. Drugs Under a security web of warplanes, ships and 15,000 troops, President Bush praised Colombia's battle against drugs and Marxist guerrillas Monday and pledged to keep U.S. aid flowing so ""this courageous nation can win its war against narcoterrorists.""",0,2,0.99575126,0,0.56914383,1,0.9987249,2,0.49007443,1,0.96715677,[0],0.99422175
"PM recovers after heart treatment Tony Blair says he feels ""fine"" after hospital treatment for an irregular heartbeat, and plans to return to work on Monday.",0,2,0.9955953,0,0.5340745,1,0.9987405,2,0.7173735,1,0.9810122,[0],0.9942212
"Thrilling Relay Win Gets Phelps Third Gold ATHENS, Greece - Now this was a duel in the pool. With Michael Phelps leading off Tuesday night, the United States bested its rival from Down Under in the most thrilling race of the Athens Games...",0,2,0.9976616,0,0.4882856,1,0.99881184,2,0.85074484,1,0.9988029,[0],0.9941934
"Astros Beat Cards 3-0 to Take NLCS Lead HOUSTON - On a night when pitching suddenly took over the NL playoffs, someone was bound to get a hit. Fortunately for the Houston Astros, Jeff Kent stepped up...",0,2,0.99280566,0,0.5029891,1,0.9982572,2,0.63425106,1,0.9931999,[0],0.9941409
"Indian Muslim community growing India's Muslim community is growing much faster than other groups, new census figures suggest.",0,2,0.99951184,0,0.51802176,1,0.9983242,2,0.6280295,1,0.9729428,[0],0.9941229
"Talks With Pakistan on Kashmir Making Progress: Manmohan NEW DELHI, 15 November 2004 - Talks with Pakistan on the dispute over Kashmir were progressing well and the two sides were working toward a mutually acceptable solution, Prime Minister Manmohan Singh said yesterday.",0,2,0.9994955,0,0.63859063,1,0.9984798,2,0.62896264,1,0.930719,[0],0.9941037
Socialists in France give lift to EU charter PARIS A resounding vote in favor of the European Union constitution by France #39;s opposition Socialist Party was welcomed Thursday across a Continent that faces a string of national referendums on the treaty next year.,0,2,0.99962914,0,0.4588212,1,0.9987447,2,0.8779959,1,0.95359224,[0],0.99410146
"Tennis: Moya thrilled at win Spain's Carlos Moya says Davis Cup victory over the USA is ""like a dream"".",0,2,0.9993424,0,0.7739258,1,0.99872464,2,0.90574616,1,0.9958786,[0],0.9941003
"Talks with Musharraf  quot;very good quot;: PM NEW DELHI: It was a grand homecoming for Prime Minister Manmohan Singh as he touched the Indira Gandhi International Airport here tonight after culminating his  #39;voyage of discovery #39;, as he described his nine-day tour of Britain and US.",0,2,0.9936035,0,0.9480123,1,0.998792,2,0.83982104,1,0.99664634,[0],0.994099
"Report: Britain Wins U.S. Support for Mideast Talks  LONDON (Reuters) - Britain has won U.S. agreement to hold  an international peace conference on the Middle East in London  early next year, the Daily Telegraph reported on Monday.",0,2,0.99961877,0,0.5862193,1,0.99819213,2,0.52864236,1,0.925344,[0],0.99406487
"Russian Cabinet Approves Kyoto Protocol MOSCOW - Russia's Cabinet approved the Kyoto Protocol on global warming Thursday, clearing the way for the worldwide adoption of the document once the Russian parliament ratifies it as widely expected.    The protocol must be ratified by no fewer than 55 countries that accounted for at least 55 percent of global emissions in 1990, and Russia's participation would tip the scale...",0,2,0.99778914,0,0.45098054,1,0.9983222,2,0.5521874,1,0.9894002,[0],0.9939944
"Poll gives Kerry post-debate lead After the first TV debate in the US presidential campaign, polls give good news for the Democrats.",0,2,0.9995633,0,0.6724194,1,0.9985487,2,0.76135653,1,0.93963915,[0],0.9939731
"Surprise victory for Basescu in Romania Traian Basescu, a sea captain turned politician, won a surprise victory in Romania #39;s presidential run-off election held on Sunday, according to final results announced yesterday.",0,2,0.99956125,0,0.8061512,1,0.9986634,2,0.87406915,1,0.98548615,[0],0.99393255
"Weakening Sadr is easier than it seems On Thursday, in what could be a breakthrough for the interim Iraqi government and the coalition forces, a representative of Moqtada al-Sadr, the 30-something Shiite seminary student, announced ",0,2,0.9995074,0,0.4613157,1,0.992955,2,0.5063042,1,0.7360642,[0],0.9939272
"Mercedes A-Class Hits European Target (AP) AP - DaimlerChrysler AG Friday said it has orders for more than 50,000 of its new Mercedes A-Class models in western Europe, meaning it has already reached the sales target for 2004.",0,2,0.9994869,0,0.57412565,1,0.99829334,2,0.83631,1,0.99161327,[0],0.9939231
"Meeting with Manmohan major breakthrough Islamabad: Pakistan President Pervez Musharraf said his meeting with Prime Minister Manmohan Singh was  quot;a major breakthrough quot; in Indo-Pak relations, as it has been an immense success.",0,2,0.9995054,0,0.8008627,1,0.99878806,2,0.8959611,1,0.9890911,[0],0.99386626
"Turnover Helps Colts Derail Packers 45-31 INDIANAPOLIS - Peyton Manning and Brett Favre lived up to their superstar reputations, throwing nine touchdown passes between them. Still, it took a defensive play for the Indianapolis Colts to finally clinch their 45-31 win over the Green Bay Packers on Sunday...",0,2,0.99919325,0,0.65913117,1,0.9979577,2,0.600737,1,0.96779335,[0],0.9938479
"Ghana leader looks set to win second term Accra - Ghana #39;s leader, John Kufuor, is expected to win a second and final four-year term when voters in the world #39;s second-biggest cocoa grower choose their leader in a presidential election on Tuesday.",0,2,0.9972519,0,0.5845594,1,0.9986089,2,0.72378314,1,0.94669163,[0],0.993838
Depleted Sri Lanka too strong for South Africa (AFP) AFP - Kumar Sangakkara and Avishka Gunawardene slammed impressive half-centuries to help an under-strength Sri Lanka crush South Africa by seven wickets in the fourth one-day international here.,0,2,0.9988445,0,0.6473042,1,0.99860424,2,0.51919794,1,0.99533516,[0],0.9938212
"Happy 100th Birthday to the Banana Split PITTSBURGH - University of Pittsburgh alumni have won the Nobel Prize, played in the National Football League and unlocked the secrets of DNA. On Wednesday, the university celebrated a less prestigious but equally sweet accomplishment - the banana split...",0,2,0.9949045,0,0.8672357,1,0.99882966,2,0.9801767,1,0.9968821,[0],0.9938187
"Harry snubs senior service and sticks with the Army THE compassionate streak Prince Harry has inherited from his mother will make him a good army officer, a friend of the Royal family said last night, as it was announced the 20-year-old had achieved his dream of joining the army.",0,2,0.99932003,0,0.6415263,1,0.99855953,2,0.733369,1,0.9711401,[0],0.99377763
Challenges for Mr. Karzai A fghanistan #39;s three-year drive for stability reached a milestone when Mr. Hamid Karzai was sworn in Tuesday as its first popularly elected president.,0,2,0.9985165,0,0.6776843,1,0.9985991,2,0.50283974,1,0.9629246,[0],0.9936737
"Federal surplus at least  #36;8.9 billion but clouds on horizon, says Goodale (Canadian Press) Canadian Press - OTTAWA (CP) - A strong domestic economy and healthy global demand means Ottawa is on pace to record another whopping budget surplus -  #36;8.9 billion - this fiscal year, says Finance Minister Ralph Goodale.",0,2,0.9988417,0,0.660243,1,0.9985898,2,0.74174273,1,0.9880655,[0],0.9936545
"Europeans Easily Take Ryder Cup, Again BLOOMFIELD TOWNSHIP, Mich. - Europe again proved to be the best in the Ryder Cup with its biggest romp over the Americans, as Lee Westwood ended any remaining suspense at Oakland Hills with a 4-foot par putt on the final hole to beat Kenny Perry on Sunday...",0,2,0.9991109,0,0.75578725,1,0.99874556,2,0.84227127,1,0.9995883,[0],0.9936243
"Dream Team Hits Jumpers, Downs Spain ATHENS, Greece - Larry Brown was right. The Americans did start hitting their jump shots, and suddenly they look as if they might be the team to beat at the Athens Games...",0,2,0.7346791,0,0.4242498,1,0.9981427,2,0.5534475,1,0.91551864,[0],0.9936221
"Queen Elizabeth praises Germany #39;s achievements POTSDAM, Germany Queen Elizabeth II opened a conference on climate change Wednesday and praised the progress made by Germany #39;s formerly communist East.",0,2,0.99401504,0,0.95719653,1,0.99875164,2,0.8515998,1,0.9837731,[0],0.99356234
"Balkan states ready to increase participation in NATO operations (AFP) AFP - Albania, Croatia and Macedonia said they were ready to increase their participation in NATO operations and pledged to further develop cooperation in their bid to join the alliance.",0,2,0.99962294,0,0.5005592,1,0.9984548,2,0.65109694,1,0.9833535,[0],0.99355197
"'We are proud to be Africans' More than 90 of Africans are proud of their continent, a new survey conducted for the BBC shows.",0,2,0.9652788,0,0.9500413,1,0.99863464,2,0.89089316,1,0.99503326,[0],0.9935434
"Thrilling Relay Win Gets Phelps Third Gold ATHENS, Greece - Now this was a duel in the pool. With Michael Phelps leading off Tuesday night, the United States bested its top rival in the most thrilling race of the Athens Games...",0,2,0.99767894,0,0.55210155,1,0.99883157,2,0.8334342,1,0.9985537,[0],0.99349254
"India's Congress Set to Form Govt in Key State  BOMBAY (Reuters) - India's ruling Congress party won power  in a key state on Saturday after it emerged as the largest  group in elections, the first major political test since its  victory in national polls in May.",0,2,0.99898785,0,0.47433448,1,0.9979668,2,0.5226807,1,0.9813642,[0],0.9934449
Pakistan's Abbas 'honoured' to enter hockey Hall of Fame (AFP) AFP - Pakistan's penalty-corner expert Sohail Abbas said he was honoured to enter field hockey's Hall of Fame after he set a new world record for most goals.,0,2,0.99814236,0,0.8349671,1,0.99873585,2,0.7932531,1,0.99647325,[0],0.9934095
"Kazmir Bests Martinez and Red Sox Scott Kazmir already is coming through with flashy wins against famous foes. The 20-year-old rookie struck out a career-high nine in his fourth major league start, leading the Tampa Bay Devil Rays over the Boston Red Sox and Pedro Martinez 5-2 Tuesday night...",0,2,0.99752814,0,0.45193702,1,0.9987669,2,0.6207054,1,0.9951061,[0],0.9933745
"Pope Health Seen Stable, Eyes N.Ireland Trip  VATICAN CITY (Reuters) - Pope John Paul's health has  stabilized recently, so much so that the Pontiff has expressed  a desire to make at least two major trips abroad next year,  including one to Northern Ireland.",0,2,0.99942553,0,0.5411327,1,0.9985592,2,0.8058156,1,0.9876171,[0],0.99327093
Stocks Open Higher in Tokyo on Key Survey (AP) AP - Tokyo stocks edged higher Wednesday morning as a key economic survey came within expectations. The dollar was up against the Japanese yen.,0,2,0.9996082,0,0.42033985,1,0.9985361,2,0.672368,1,0.98136544,[0],0.9931549
"Radcliffe redeems herself as she wins New York Marathon (AFP) AFP - Britain's Paula Radcliffe, whose bid for Olympic gold ended in tears, won the New York Marathon, outlasting Kenya's Susan Chepkemei in the tighest women's duel in the race's history.",0,2,0.98900324,0,0.5935155,1,0.9988217,2,0.67273563,1,0.9962352,[0],0.99315333
Macau #39;s leader wins second term Macau #39;s leader Edmund Ho has won the approval of the Chinese enclave #39;s elite to rule for a second five-year term. Mr Ho won 296 out of 300 possible votes from the Beijing-approved committee of politicians and businessmen.,0,2,0.99948055,0,0.6572287,1,0.99841154,2,0.6486354,1,0.98923653,[0],0.99312407
"Bush, Kerry Ready New Ads for Fall Blitz (AP) AP - President Bush vows to ""spread ownership and opportunity,"" ""make our economy more job friendly"" and help lower health care costs in a fresh wave of campaign ads meant to lay out a sweeping second-term agenda as he emerges from the Republican convention.",0,2,0.99956256,0,0.6951608,1,0.9979861,2,0.55823755,1,0.92731065,[0],0.9931023
Edwards Vows Economic Aid for Heartland (AP) AP - Democratic vice presidential nominee John Edwards promised Monday to deliver high-speed Internet access and more money for people to start businesses in rural areas.,0,2,0.99960977,0,0.61922145,1,0.9982358,2,0.65574735,1,0.8916529,[0],0.9930484
Hope and risk in Middle East The recent rhetoric from the Middle East - hopeful and constructive from both sides of the divide - provides a glimmer of hope that Palestinians and Israelis may agree on new and peaceful borders in the coming new year.,0,2,0.99937963,0,0.66785413,1,0.9979241,2,0.8322001,1,0.8952756,[0],0.9929656
Activist Groups Hail Nobel Pick Human rights and environmental activists have hailed the award of the 2004 Nobel Peace Prize to Wangari Maathai of Kenya as fitting recognition of the growing role of civil society ,0,2,0.9994941,0,0.7377188,1,0.99869776,2,0.7282221,1,0.9648001,[0],0.99286413
Springboks hold on against Wales (AFP) AFP - South Africa survived a late rally from Wales to get their bid for a Grand Slam off to a winning start with a thrilling 38-36 victory at the Millennium Stadium.,0,2,0.9994752,0,0.46282756,1,0.99884063,2,0.6516537,1,0.9953609,[0],0.9928596
Husky Energy signs seventh contract with China National Offshore Oil Corp. (Canadian Press) Canadian Press - CALGARY (CP) - Husky Energy Inc. has further strengthened its relationship with one of China's major oil companies by signing a new exploration agreement in the South China Sea.,0,2,0.99964345,0,0.6137595,1,0.9984835,2,0.5804865,1,0.9723551,[0],0.99274325
"Rebranded Liechtenstein Welcomes Fresh Prince  VADUZ, Liechtenstein (Reuters) - The people of  Liechtenstein ushered in a new era Sunday as the tiny Alpine  principality welcomed a new ruler and sought to shed its image  as a haven for money launderers.",0,2,0.982932,0,0.674448,1,0.9987174,2,0.48290786,1,0.9751579,[0],0.99274194
"Musharraf calls meeting with Manmohan a success NEW YORK: President Pervez Musharraf has called his meeting with Prime Minister Manmohan Singh historic for India, Pakistan relations, in an interview to US television.",0,2,0.99957746,0,0.76053923,1,0.99864155,2,0.59040064,1,0.97730404,[0],0.9927153
Stocks Higher As Oil Retreats From Highs NEW YORK - Investors bid stocks higher Tuesday as oil stepped back from its highs and earnings results from companies including International Business Machines Corp. and Texas Instruments Inc...,0,2,0.8129945,0,0.58691245,1,0.99856466,2,0.66423845,1,0.87798446,[0],0.9927101
"Uma happy and in high spirits: Sushma Swaraj Dharwad, Aug. 28 (PTI): Senior BJP leader Sushma Swaraj, today said former Madhya Pradesh Chief Minister Uma Bharti, was  quot;happy, in very high spirits and is determined to remain in jail as long as the State Government wants her to be quot;.",0,2,0.9887412,0,0.94875824,1,0.99789536,2,0.80468327,1,0.9495903,[0],0.9926292
"Tokyo Stocks Open Higher; U.S. Dollar Down (AP) AP - Tokyo stocks edged higher early Wednesday, taking a cue from Wall Street where investors welcomed the U.S. Federal Reserve's upbeat view of the economy and its decision to raise interest rates. The dollar was lower against the Japanese yen.",0,2,0.9995258,0,0.5133459,1,0.99714893,2,0.7741978,1,0.9839333,[0],0.99256974
"Indian mother swims home from Sri Lanka (AFP) AFP - A 34-year-old Indian mother of one has fulfilled her dream to swim seven seas after crossing the Palk Strait dividing India and Sri Lanka in a marathon 14-hour feat, officials said.",0,2,0.999087,0,0.67753613,1,0.99846244,2,0.6541299,1,0.99481934,[0],0.99256235
"Lithuania Deals Dream Team Second Loss ATHENS, Greece - Redemption came from the perfect spot - the 3-point line - for Sarunas Jasikevicius. The Lithuanian guard, whose off-target 3-pointer kept his team from pulling off the biggest upset of the Sydney Olympics, didn't miss when it counted Saturday night against the Americans in a thrilling 94-90 victory...",0,2,0.9720791,0,0.5716296,1,0.99876827,2,0.60285056,1,0.9925013,[0],0.992542
US to enhance ties with Pakistan: Armitage Visiting US Deputy Secretary of State Richard Armitage said here on Tuesday that the United States will further enhance its relations with Pakistan.,0,2,0.99957424,0,0.7534748,1,0.99840504,2,0.508715,1,0.8821926,[0],0.992473
"Santana Unanimous Pick for AL Cy Young As joyous fans celebrated by honking car horns in Caracas, Johan Santana sounded overwhelmed. He became the first Venezuelan to win a Cy Young Award, and not only that, he was a unanimous choice.",0,2,0.9959254,0,0.6855318,1,0.9985532,2,0.9297761,1,0.9994702,[1],0.9924379
"Japan, US agree to cooperate on new missile defense Japan and the US yesterday agreed to boost cooperation in their missile defense programs -- an important first step in carrying out new defense guidelines that ease Tokyo #39;s strict postwar pacifism.",0,2,0.99961936,0,0.45262522,1,0.99868387,2,0.6862762,1,0.95807457,[0],0.99242496
Bruce hails Heskey after derby win (AFP) AFP - Steve Bruce paid tribute to the influence of England striker Emile Heskey after Birmingham moved away from the Premiership relegation zone with a 2-1 win away to arch-rivals Aston Villa.,0,2,0.9604324,0,0.70328546,1,0.9988223,2,0.55957085,1,0.9801354,[0],0.99238765
Celtic go three points clear in Scotland (AFP) AFP - Celtic went three points clear at the top of the Scottish Premier League with a 2-1 win at home to Livingston.,0,2,0.9994779,0,0.5747916,1,0.99858886,2,0.64378023,1,0.995407,[0],0.9923235
Scooby-Doo breaks cartoon record Scooby-Doo is awarded a Guinness World Record for the most episodes of a cartoon comedy series.,0,2,0.99091583,0,0.8227903,1,0.9977366,2,0.93895614,1,0.9927355,[0],0.9922012
Ghana's President Wins Four More Years in Office (Reuters) Reuters - Ghana's President John Kufuor won a\second and final four-year mandate in the world's number two\cocoa grower on Thursday after taking more than half the votes\in the first round of a presidential poll.,0,2,0.9994899,0,0.52970433,1,0.9986644,2,0.57258284,1,0.98179805,[0],0.99210757
"Bush Praises Colombia's Battle Vs. Drugs (AP) AP - Under a security web of warplanes, battleships and 15,000 troops, President Bush praised Colombia's battle against drugs and Marxist guerrillas Monday and pledged to keep U.S. aid flowing so ""this courageous nation can win its war against narcoterrorists.""",0,2,0.99670047,0,0.5578901,1,0.9987104,2,0.51676977,1,0.97171694,[0],0.9920562
EU decision on the final lifting of sanctions imposed on Libya Libya achieved Monday a new major political victory by the EU decision fully and finally lifting the embargo on selling and exporting weapons to Libya imposed since 1986.,0,2,0.99953246,0,0.5515823,1,0.9987305,2,0.64358896,1,0.87175995,[0],0.9920007
Steve Martin wins career honour  Comic and Hollywood star Steve Martin wins the American Cinematheque career achievement honour.,0,2,0.9982822,0,0.90002847,1,0.9986627,2,0.8426294,1,0.9812088,[0],0.9919282
"China Tests New Guided Missile Amid Taiwan Tensions  BEIJING (Reuters) - China has successfully tested a new  guided missile it says is highly accurate, state media said on  Tuesday amid rising tensions with arch-rival Taiwan.",0,2,0.999143,0,0.64464813,1,0.9966641,2,0.50581145,1,0.9616936,[0],0.9918642
"Arsenal gunning to equal unbeaten record and take on Europe (AFP) AFP - English Premiership champions Arsenal play their first home game of the new season against Middlesbrough hoping to extend their unbeaten run to 42 league games, equalling a 26-year-old record.",0,2,0.998776,0,0.4986009,1,0.9986449,2,0.58403575,1,0.9928691,[0],0.99185747
"Triumphant Olympics End With Pride, Relief ATHENS, Greece - Efharisto! A nervous world learned the Greek word for thank you and repeated it endlessly at an astonishingly successful Athens Olympics that quelled fears, surprised skeptics and greatly honored the birthplace of the games.    Efharisto, Athens, for architectural masterpieces of stadiums and arenas that showcased record performances...",0,2,0.9975872,0,0.5466232,1,0.99887043,2,0.92819285,1,0.9996443,[0],0.9918236
"Garcia Marquez Alters  Novel The Latin American literary giant won the last laugh on book pirates by finely tuning the ending of his latest novel, ""Memories of My Melancholy Whores.""",0,2,0.99928504,0,0.7846899,1,0.99868137,2,0.66545486,1,0.9943182,[0],0.99178845
" #39;Piano Teacher #39; author wins Nobel Prize Austrian writer Elfriede Jelinek, a reclusive author whose feminism, leftist politics and pacifism are common themes in her works, won the Nobel Prize in literature Thursday for what the Swedish Academy called her  quot;musical flow of voices and counter ",0,2,0.9908936,0,0.5917901,1,0.9987418,2,0.7357567,1,0.9911499,[0],0.99174047
"Field Goal Puts Bengals Over Miami 16-13 CINCINNATI - Chad Johnson wriggled open for a 20-yard catch that put the Cincinnati Bengals in range for Shayne Graham's 39-yard field goal and a 16-13 victory over the Miami Dolphins on Sunday night.    Graham's kick with 2 seconds left completed Carson Palmer's first game-winning drive, a modest achievement on a night in which neither inexperienced quarterback did much...",0,2,0.9989287,0,0.67892224,1,0.996558,2,0.5412612,1,0.7947188,[0],0.9916938
"Intel's Barrett Sees Room for Chip Growth (AP) AP - Intel Corp., the world's largest computer chip company, is not suffering from overcapacity and new areas are emerging that will increase global demand for microprocessors, its chief executive said Friday.",0,2,0.9992335,0,0.5092229,1,0.9982693,2,0.8827783,1,0.9838193,[3],0.9916698
"Football: Ferguson celebrates win Sir Alex Ferguson is ""ecstatic"" as Man Utd reach the Champions League knockout stage by beating Lyon.",0,2,0.9985409,0,0.78797334,1,0.9987483,2,0.8465128,1,0.9840386,[0],0.9916539
"French Socialists back EU charter Europe #39;s new constitution got a thumbs-up from French Socialists, according to voting results announced Thursday. Some 59 percent of Socialist supporters favored the new charter ",0,2,0.999553,0,0.44708693,1,0.99850696,2,0.82861835,1,0.99301577,[0],0.9914472
US and EU hail Ukrainian reforms The US and the EU welcome reforms approved by Ukraine's parliament which pave the way for a new election,0,2,0.9990854,0,0.60615724,1,0.9988374,2,0.8186271,1,0.95753896,[0],0.9914436
Cardinals Top Dodgers 6-2 to Win NL Series LOS ANGELES - Albert Pujols and the St. Louis Cardinals sure looked like the best team in baseball...,0,2,0.99779665,0,0.82408446,1,0.9982687,2,0.87568027,1,0.9924211,[0],0.9913265
"Federal finance minister expecting 'significant increase' in revenues (Canadian Press) Canadian Press - CALGARY (CP) - The federal government is expecting a ""significant increase"" in revenues for the current fiscal year and next year, Finance Minister Ralph Goodale said Tuesday.",0,2,0.99968636,0,0.47044608,1,0.99722844,2,0.7120376,1,0.9678478,[0],0.99128526
"Proud Italy awaits La Scala opening with bated breath (AFP) AFP - Italy's cultural cognoscenti were waiting with bated breath for the reopening of the La Scala opera house, restored to its former glory after a sumptuous 61 million euro (81 million dollar) makeover.",0,2,0.6569716,0,0.508004,1,0.99838793,2,0.91192454,1,0.9890816,[0],0.99122286
Latham  #39;very proud #39; of wife OPPOSITION Leader Mark Latham today praised his wife Janine Lacy for taking centre stage at Labor #39;s official campaign launch. Ms Lacy took the extraordinary step of introducing her husband at the ALP launch ,0,2,0.7427468,0,0.9648829,1,0.9987196,2,0.9673281,1,0.9795337,[0],0.99121
Nepal ministry upholds claim of fastest climb up Everest (AFP) AFP - Nepal's tourism ministry has upheld a claim by mountaineer Pemba Dorji Sherpa that he had scaled Everest in a record time of eight hours and 10 minutes on May 21.,0,2,0.9993825,0,0.5102845,1,0.99740714,2,0.711009,1,0.98746765,[0],0.9911033
Football: England start campaign England boss Sven-Goran Eriksson says a decent start to the World Cup qualifying campaign is vital.,0,2,0.9981426,0,0.6418869,1,0.9985701,2,0.5455742,1,0.9376666,[0],0.99108267
Springboks win Tri-Nations title to complete amazing recovery (AFP) AFP - South Africa completed one of the great u-turns in rugby union history by beating Australia 23-19 to lift the Tri-Nations trophy a second time.,0,2,0.99951494,0,0.7473256,1,0.9987828,2,0.9222557,1,0.9984428,[0],0.991078
"Senate Confirms Adelstein for FCC Term (AP) AP - Jonathan Adelstein, a former staffer for outgoing Senate minority leader Tom Daschle, was approved for a full term on the Federal Communications Commission in a Senate vote early Sunday.",0,2,0.93377376,0,0.49870571,1,0.9982893,2,0.5892756,1,0.9778504,[0],0.9909025
"PM touts China-Canada trade as Chinese firm confirms interest in Alberta oil (Canadian Press) Canadian Press - TORONTO (CP) - One month before a trade mission to China, Prime Minister Paul Martin said Canada must do more business with the booming Asian giant, whose economy could soon surpass that of the world's economic engine, the United States.",0,2,0.9959882,0,0.52788246,1,0.9979955,2,0.5894441,1,0.95513165,[0],0.99087286
Football: Man Utd beat Liverpool Mikael Silvestre's headed brace gives Man Utd victory over Liverpool on Rio Ferdinand's return to first-team action.,0,2,0.99927396,0,0.79671115,1,0.9986498,2,0.6011621,1,0.9779067,[0],0.9908483
"Google Shares Surge Nearly 18 Percent NEW YORK - Shares of Google Inc. surged nearly 18 percent in their market debut Thursday, in the culmination of a unique and bumpy initial stock offering for the 6-year-old dot-com dreamed up in a college dorm room...",0,2,0.99967253,0,0.56109744,1,0.9987637,2,0.9121854,1,0.9879199,[0],0.9908318
"U.S. Jet Flight to Vietnam Makes History (AP) AP - United Airlines became the first U.S. carrier to fly to Vietnam since the war ended nearly 30 years ago, marking a new milestone in relations between the former enemies as VIPs on board were greeted at the airport with lotus blossoms and silk lanterns.",0,2,0.99750596,0,0.49683094,1,0.99871635,2,0.7078467,1,0.9946306,[0],0.99074626
Brazil #39;s Workers #39; Party gains in mayoral voting President Luiz Inacio Lula da Silva #39;s left-leaning Workers #39; Party posted significant wins in nationwide municipal elections Sunday and expanded its reach into Brazil #39;s mammoth interior.,0,2,0.99968207,0,0.5867753,1,0.9985844,2,0.7108608,1,0.9863587,[0],0.9906487
"India, Pakistan approve key proposals ahead of ministers #39; meeting NEW DELHI : Top Indian and Pakistani officials approved proposals to break the impasse over Kashmir and strengthen ties on the eve of a meeting between the rival states #39; foreign ministers.",0,2,0.99888986,0,0.52132016,1,0.9987135,2,0.5147276,1,0.9335052,[0],0.9905901
Cordiale Welcome for Chirac French president Jacques Chirac enjoyed a day of lavish hospitality as he visited Britain to celebrate the centenary of the Entente Cordiale.,0,2,0.8325851,0,0.80028737,1,0.99885225,2,0.9609972,1,0.9970341,[0],0.99056095
"India ; India-EU summit was very successful: Manmohan India News, New Delhi: Prime Minister Manmohan Singh returned home early today after attending the India-EU summit at The Hauge. He was received by Minister of State in the Prime Minister #39;s Office Prithviraj Chauhan at the Palam Technical Area.",0,2,0.99891603,0,0.841809,1,0.99843997,2,0.90887564,1,0.9915651,[0],0.99056035
"Turkish leader wins EU officials #39; backing Turkish Prime Minister Recep Tayyip Erdogan #39;s drive to get his country into the European Union won strong backing from top EU officials Friday, a week before the bloc #39;s leaders decide whether to open membership talks.",0,2,0.9996178,0,0.71677214,1,0.9986979,2,0.6902075,1,0.92282456,[0],0.99048024
"Kufuor's Party Strengthens Majority in Ghana  ACCRA, Dec 11 (Reuters) - The governing party in Ghana  widened its majority in parliament at elections last week which  also gave President John Kufuor a second and final four-year  mandate in the world's number two cocoa grower.",0,2,0.999637,0,0.49585423,1,0.9984256,2,0.49928084,1,0.9808975,[0],0.9904687
"NY Seen Steady; Eyes on AMAT, Motorola (Reuters) Reuters - Wall Street was set for a steady start\on Tuesday as crude oil prices eased, with results from chip\group Applied Materials (AMAT.O) and inflation data a focus,\while shares in a bullish Motorola (MOT.N) may rise.",0,2,0.9995098,0,0.4354575,1,0.99843353,2,0.5771868,1,0.95216817,[2],0.99014485
